duty_event_id,person_id,timestamp,date,duty_type,duration_hours,night_shift,intensity_level,deployment_id
DUT-0186-051,P-0186,2026-02-20T07:00:00,2026-02-20,DAY,10.82,False,4,DEP-0186-01
DUT-0186-052,P-0186,2026-02-21T06:00:00,2026-02-21,PATROL,11.95,False,5,DEP-0186-01
DUT-0186-053,P-0186,2026-02-22T21:00:00,2026-02-22,NIGHT,10.21,True,5,DEP-0186-01
DUT-0186-054,P-0186,2026-02-23T21:00:00,2026-02-23,NIGHT,12.43,True,4,DEP-0186-01
DUT-0186-055,P-0186,2026-02-24T05:00:00,2026-02-24,PATROL,10.43,False,5,DEP-0186-01
DUT-0186-056,P-0186,2026-02-25T21:00:00,2026-02-25,NIGHT,9.47,True,4,DEP-0186-01
DUT-0186-057,P-0186,2026-02-26T06:00:00,2026-02-26,PATROL,12.88,False,5,DEP-0186-01
DUT-0186-058,P-0186,2026-02-27T12:00:00,2026-02-27,ADMIN,9.13,False,5,DEP-0186-01
DUT-0186-059,P-0186,2026-02-28T07:00:00,2026-02-28,PATROL,8.93,False,3,DEP-0186-01
DUT-0186-060,P-0186,2026-03-01T06:00:00,2026-03-01,DAY,9.94,False,5,DEP-0186-01
DUT-0186-061,P-0186,2026-03-02T10:00:00,2026-03-02,DAY,12.04,False,4,DEP-0186-01
DUT-0186-062,P-0186,2026-03-03T13:00:00,2026-03-03,ADMIN,11.71,False,5,DEP-0186-01
DUT-0186-063,P-0186,2026-03-04T21:00:00,2026-03-04,NIGHT,9.25,True,4,DEP-0186-01
DUT-0186-064,P-0186,2026-03-05T11:00:00,2026-03-05,PATROL,10.97,False,4,DEP-0186-01
DUT-0186-065,P-0186,2026-03-06T13:00:00,2026-03-06,EMERGENCY,8.23,False,5,DEP-0186-01
DUT-0186-066,P-0186,2026-03-07T12:00:00,2026-03-07,ADMIN,12.34,False,4,DEP-0186-01
DUT-0186-067,P-0186,2026-03-08T08:00:00,2026-03-08,PATROL,10.41,False,5,DEP-0186-01
DUT-0186-068,P-0186,2026-03-09T05:00:00,2026-03-09,PATROL,9.75,False,3,DEP-0186-01
DUT-0186-069,P-0186,2026-03-10T09:00:00,2026-03-10,DAY,13.7,False,5,DEP-0186-01
DUT-0186-070,P-0186,2026-03-11T12:00:00,2026-03-11,TRAINING_SUPPORT,12.19,False,5,DEP-0186-01
DUT-0186-071,P-0186,2026-03-12T21:00:00,2026-03-12,NIGHT,9.41,True,5,DEP-0186-01
DUT-0186-072,P-0186,2026-03-13T05:00:00,2026-03-13,DAY,10.56,False,4,DEP-0186-01
DUT-0186-073,P-0186,2026-03-14T21:00:00,2026-03-14,NIGHT,11.37,True,5,DEP-0186-01
DUT-0186-074,P-0186,2026-03-15T12:00:00,2026-03-15,ADMIN,6.53,False,5,DEP-0186-01
DUT-0186-075,P-0186,2026-03-16T10:00:00,2026-03-16,DAY,8.56,False,4,DEP-0186-01
DUT-0186-076,P-0186,2026-03-17T21:00:00,2026-03-17,TRAINING_SUPPORT,13.4,True,5,DEP-0186-01
DUT-0186-077,P-0186,2026-03-18T05:00:00,2026-03-18,TRAINING_SUPPORT,13.53,False,5,DEP-0186-01
DUT-0186-078,P-0186,2026-03-19T09:00:00,2026-03-19,EMERGENCY,12.35,False,5,DEP-0186-01
DUT-0186-079,P-0186,2026-03-20T11:00:00,2026-03-20,DAY,11.08,False,5,DEP-0186-01
DUT-0186-086,P-0186,2026-03-27T05:00:00,2026-03-27,DAY,6.18,False,4,DEP-0186-01
DUT-0186-087,P-0186,2026-03-28T11:00:00,2026-03-28,PATROL,13.31,False,5,DEP-0186-01
DUT-0186-088,P-0186,2026-03-29T21:00:00,2026-03-29,NIGHT,9.89,True,3,DEP-0186-01
DUT-0186-089,P-0186,2026-03-30T21:00:00,2026-03-30,NIGHT,12.77,True,4,DEP-0186-01
DUT-0186-090,P-0186,2026-03-31T13:00:00,2026-03-31,DAY,11.52,False,4,DEP-0186-01
DUT-0186-091,P-0186,2026-04-01T21:00:00,2026-04-01,NIGHT,11.04,True,5,DEP-0186-01
DUT-0186-092,P-0186,2026-04-02T21:00:00,2026-04-02,NIGHT,12.22,True,4,DEP-0186-01
DUT-0186-093,P-0186,2026-04-03T09:00:00,2026-04-03,ADMIN,11.79,False,4,DEP-0186-01
DUT-0186-094,P-0186,2026-04-04T10:00:00,2026-04-04,ADMIN,14.0,False,5,DEP-0186-01
DUT-0186-095,P-0186,2026-04-05T11:00:00,2026-04-05,DAY,12.08,False,5,DEP-0186-01
DUT-0186-096,P-0186,2026-04-06T21:00:00,2026-04-06,NIGHT,8.05,True,4,DEP-0186-01
DUT-0186-097,P-0186,2026-04-07T11:00:00,2026-04-07,ADMIN,11.72,False,5,DEP-0186-01
DUT-0186-098,P-0186,2026-04-08T21:00:00,2026-04-08,NIGHT,8.19,True,5,DEP-0186-01
DUT-0186-099,P-0186,2026-04-09T09:00:00,2026-04-09,PATROL,14.0,False,5,DEP-0186-01
DUT-0186-100,P-0186,2026-04-10T08:00:00,2026-04-10,PATROL,13.0,False,5,DEP-0186-01
DUT-0186-101,P-0186,2026-04-11T11:00:00,2026-04-11,TRAINING_SUPPORT,8.93,False,4,DEP-0186-01
DUT-0186-102,P-0186,2026-04-12T06:00:00,2026-04-12,DAY,9.57,False,4,DEP-0186-01
DUT-0186-103,P-0186,2026-04-13T21:00:00,2026-04-13,TRAINING_SUPPORT,8.46,True,4,DEP-0186-01
DUT-0186-104,P-0186,2026-04-14T12:00:00,2026-04-14,DAY,10.13,False,3,DEP-0186-01
DUT-0186-105,P-0186,2026-04-15T13:00:00,2026-04-15,DAY,9.94,False,4,DEP-0186-01
DUT-0186-106,P-0186,2026-04-16T07:00:00,2026-04-16,PATROL,11.3,False,5,DEP-0186-01
DUT-0186-107,P-0186,2026-04-17T08:00:00,2026-04-17,TRAINING_SUPPORT,11.72,False,3,DEP-0186-01
DUT-0186-108,P-0186,2026-04-18T07:00:00,2026-04-18,ADMIN,14.0,False,4,DEP-0186-01
DUT-0186-109,P-0186,2026-04-19T21:00:00,2026-04-19,NIGHT,9.98,True,5,
DUT-0186-110,P-0186,2026-04-20T13:00:00,2026-04-20,DAY,8.77,False,4,
DUT-0186-111,P-0186,2026-04-21T10:00:00,2026-04-21,TRAINING_SUPPORT,11.83,False,3,
DUT-0186-112,P-0186,2026-04-22T13:00:00,2026-04-22,DAY,11.21,False,4,
DUT-0186-113,P-0186,2026-04-23T05:00:00,2026-04-23,ADMIN,14.0,False,4,
DUT-0186-114,P-0186,2026-04-24T05:00:00,2026-04-24,PATROL,13.07,False,5,
DUT-0186-115,P-0186,2026-04-25T21:00:00,2026-04-25,NIGHT,9.9,True,4,
DUT-0186-116,P-0186,2026-04-26T10:00:00,2026-04-26,DAY,10.72,False,5,
DUT-0186-117,P-0186,2026-04-27T21:00:00,2026-04-27,NIGHT,9.31,True,5,
DUT-0186-118,P-0186,2026-04-28T21:00:00,2026-04-28,NIGHT,9.13,True,4,
DUT-0186-119,P-0186,2026-04-29T09:00:00,2026-04-29,PATROL,13.16,False,5,
DUT-0186-120,P-0186,2026-04-30T09:00:00,2026-04-30,DAY,9.32,False,5,
DUT-0186-121,P-0186,2026-05-01T21:00:00,2026-05-01,PATROL,12.14,True,4,
DUT-0186-122,P-0186,2026-05-02T07:00:00,2026-05-02,TRAINING_SUPPORT,10.92,False,5,
DUT-0186-123,P-0186,2026-05-03T06:00:00,2026-05-03,ADMIN,10.18,False,5,
DUT-0186-124,P-0186,2026-05-04T05:00:00,2026-05-04,PATROL,9.88,False,3,
DUT-0186-125,P-0186,2026-05-05T21:00:00,2026-05-05,NIGHT,9.69,True,5,
DUT-0186-126,P-0186,2026-05-06T11:00:00,2026-05-06,ADMIN,12.85,False,5,
DUT-0186-127,P-0186,2026-05-07T21:00:00,2026-05-07,NIGHT,11.35,True,4,
DUT-0186-128,P-0186,2026-05-08T05:00:00,2026-05-08,TRAINING_SUPPORT,9.06,False,5,
DUT-0186-129,P-0186,2026-05-09T12:00:00,2026-05-09,ADMIN,8.56,False,5,
DUT-0186-130,P-0186,2026-05-10T08:00:00,2026-05-10,ADMIN,11.2,False,3,
DUT-0186-131,P-0186,2026-05-11T12:00:00,2026-05-11,TRAINING_SUPPORT,12.81,False,4,
DUT-0186-132,P-0186,2026-05-12T07:00:00,2026-05-12,ADMIN,8.38,False,4,
DUT-0186-133,P-0186,2026-05-13T21:00:00,2026-05-13,PATROL,10.07,True,5,
DUT-0186-134,P-0186,2026-05-14T13:00:00,2026-05-14,TRAINING_SUPPORT,10.28,False,5,
DUT-0186-135,P-0186,2026-05-15T12:00:00,2026-05-15,TRAINING_SUPPORT,12.99,False,5,
DUT-0186-136,P-0186,2026-05-16T07:00:00,2026-05-16,PATROL,8.32,False,3,
DUT-0186-137,P-0186,2026-05-17T10:00:00,2026-05-17,PATROL,9.09,False,4,
DUT-0186-138,P-0186,2026-05-18T21:00:00,2026-05-18,NIGHT,9.24,True,4,
DUT-0186-139,P-0186,2026-05-19T09:00:00,2026-05-19,ADMIN,10.37,False,5,
DUT-0186-140,P-0186,2026-05-20T09:00:00,2026-05-20,DAY,10.07,False,3,
DUT-0186-141,P-0186,2026-05-21T13:00:00,2026-05-21,DAY,11.17,False,5,
DUT-0186-142,P-0186,2026-05-22T11:00:00,2026-05-22,PATROL,10.34,False,5,
DUT-0186-143,P-0186,2026-05-23T07:00:00,2026-05-23,DAY,9.69,False,4,
DUT-0186-144,P-0186,2026-05-24T13:00:00,2026-05-24,TRAINING_SUPPORT,10.84,False,4,
DUT-0186-145,P-0186,2026-05-25T11:00:00,2026-05-25,DAY,11.82,False,5,
DUT-0186-146,P-0186,2026-05-26T21:00:00,2026-05-26,PATROL,12.37,True,3,
DUT-0186-147,P-0186,2026-05-27T13:00:00,2026-05-27,DAY,12.25,False,5,
DUT-0186-148,P-0186,2026-05-28T13:00:00,2026-05-28,DAY,12.97,False,5,
DUT-0186-149,P-0186,2026-05-29T13:00:00,2026-05-29,DAY,10.26,False,5,
DUT-0186-150,P-0186,2026-05-30T12:00:00,2026-05-30,TRAINING_SUPPORT,12.73,False,4,
DUT-0186-151,P-0186,2026-05-31T21:00:00,2026-05-31,NIGHT,8.85,True,5,
DUT-0186-152,P-0186,2026-06-01T13:00:00,2026-06-01,PATROL,11.91,False,5,
DUT-0186-153,P-0186,2026-06-02T21:00:00,2026-06-02,PATROL,11.35,True,5,
DUT-0186-154,P-0186,2026-06-03T06:00:00,2026-06-03,DAY,11.55,False,4,
DUT-0186-155,P-0186,2026-06-04T06:00:00,2026-06-04,DAY,12.18,False,4,
DUT-0186-156,P-0186,2026-06-05T07:00:00,2026-06-05,TRAINING_SUPPORT,8.73,False,5,
DUT-0186-157,P-0186,2026-06-06T21:00:00,2026-06-06,TRAINING_SUPPORT,10.26,True,4,
DUT-0186-158,P-0186,2026-06-07T12:00:00,2026-06-07,DAY,8.0,False,4,
DUT-0186-159,P-0186,2026-06-08T06:00:00,2026-06-08,DAY,9.47,False,4,
DUT-0186-160,P-0186,2026-06-09T11:00:00,2026-06-09,ADMIN,9.63,False,4,
DUT-0186-161,P-0186,2026-06-10T05:00:00,2026-06-10,DAY,8.81,False,4,
DUT-0186-162,P-0186,2026-06-11T06:00:00,2026-06-11,PATROL,10.26,False,4,
DUT-0186-163,P-0186,2026-06-12T21:00:00,2026-06-12,NIGHT,10.73,True,5,
DUT-0186-164,P-0186,2026-06-13T13:00:00,2026-06-13,DAY,10.58,False,4,
DUT-0186-165,P-0186,2026-06-14T21:00:00,2026-06-14,NIGHT,9.56,True,4,
DUT-0186-166,P-0186,2026-06-15T21:00:00,2026-06-15,NIGHT,12.23,True,5,
DUT-0186-167,P-0186,2026-06-16T11:00:00,2026-06-16,EMERGENCY,12.82,False,5,
DUT-0186-168,P-0186,2026-06-17T12:00:00,2026-06-17,DAY,12.35,False,5,
DUT-0186-169,P-0186,2026-06-18T10:00:00,2026-06-18,PATROL,6.79,False,5,
DUT-0186-170,P-0186,2026-06-19T11:00:00,2026-06-19,PATROL,8.99,False,5,
DUT-0186-171,P-0186,2026-06-20T10:00:00,2026-06-20,PATROL,9.39,False,4,
DUT-0186-172,P-0186,2026-06-21T08:00:00,2026-06-21,ADMIN,9.06,False,3,
DUT-0186-173,P-0186,2026-06-22T21:00:00,2026-06-22,TRAINING_SUPPORT,9.06,True,5,
DUT-0186-174,P-0186,2026-06-23T21:00:00,2026-06-23,NIGHT,11.4,True,5,
DUT-0186-175,P-0186,2026-06-24T12:00:00,2026-06-24,DAY,9.93,False,4,
DUT-0186-176,P-0186,2026-06-25T21:00:00,2026-06-25,PATROL,10.19,True,5,
DUT-0186-177,P-0186,2026-06-26T21:00:00,2026-06-26,NIGHT,8.89,True,4,
DUT-0186-178,P-0186,2026-06-27T07:00:00,2026-06-27,DAY,11.34,False,5,
DUT-0186-179,P-0186,2026-06-28T08:00:00,2026-06-28,PATROL,12.72,False,4,
DUT-0186-180,P-0186,2026-06-29T05:00:00,2026-06-29,DAY,9.54,False,4,
DUT-0187-001,P-0187,2026-01-01T12:00:00,2026-01-01,PATROL,7.63,False,3,
DUT-0187-002,P-0187,2026-01-02T07:00:00,2026-01-02,TRAINING_SUPPORT,10.6,False,5,
DUT-0187-003,P-0187,2026-01-03T10:00:00,2026-01-03,TRAINING_SUPPORT,7.16,False,5,
DUT-0187-004,P-0187,2026-01-04T06:00:00,2026-01-04,PATROL,8.63,False,4,
DUT-0187-005,P-0187,2026-01-05T12:00:00,2026-01-05,DAY,10.91,False,5,
DUT-0187-006,P-0187,2026-01-06T05:00:00,2026-01-06,DAY,11.03,False,4,
DUT-0187-007,P-0187,2026-01-07T05:00:00,2026-01-07,TRAINING_SUPPORT,11.39,False,4,
DUT-0187-008,P-0187,2026-01-08T06:00:00,2026-01-08,PATROL,10.42,False,3,
DUT-0187-009,P-0187,2026-01-09T11:00:00,2026-01-09,TRAINING_SUPPORT,10.32,False,5,
DUT-0187-010,P-0187,2026-01-10T11:00:00,2026-01-10,PATROL,8.29,False,4,
DUT-0187-011,P-0187,2026-01-11T08:00:00,2026-01-11,PATROL,10.81,False,5,
DUT-0187-012,P-0187,2026-01-12T09:00:00,2026-01-12,PATROL,8.57,False,5,
DUT-0187-013,P-0187,2026-01-13T10:00:00,2026-01-13,PATROL,11.45,False,4,
DUT-0187-014,P-0187,2026-01-14T10:00:00,2026-01-14,DAY,9.82,False,2,
DUT-0187-015,P-0187,2026-01-15T12:00:00,2026-01-15,TRAINING_SUPPORT,10.72,False,3,
DUT-0187-016,P-0187,2026-01-16T21:00:00,2026-01-16,NIGHT,8.52,True,4,
DUT-0187-017,P-0187,2026-01-17T12:00:00,2026-01-17,DAY,10.2,False,4,
DUT-0187-018,P-0187,2026-01-18T05:00:00,2026-01-18,PATROL,10.77,False,4,
DUT-0187-019,P-0187,2026-01-19T06:00:00,2026-01-19,PATROL,9.86,False,3,
DUT-0187-020,P-0187,2026-01-20T12:00:00,2026-01-20,EMERGENCY,8.97,False,4,
DUT-0187-021,P-0187,2026-01-21T05:00:00,2026-01-21,TRAINING_SUPPORT,9.25,False,5,
DUT-0187-022,P-0187,2026-01-22T11:00:00,2026-01-22,PATROL,6.71,False,4,
DUT-0187-023,P-0187,2026-01-23T08:00:00,2026-01-23,PATROL,11.84,False,4,
DUT-0187-024,P-0187,2026-01-24T11:00:00,2026-01-24,PATROL,8.98,False,4,
DUT-0187-025,P-0187,2026-01-25T06:00:00,2026-01-25,PATROL,10.07,False,3,
DUT-0187-026,P-0187,2026-01-26T09:00:00,2026-01-26,PATROL,10.44,False,3,
DUT-0187-035,P-0187,2026-02-04T05:00:00,2026-02-04,DAY,10.97,False,2,
DUT-0187-036,P-0187,2026-02-05T08:00:00,2026-02-05,DAY,10.63,False,3,
DUT-0187-037,P-0187,2026-02-06T08:00:00,2026-02-06,PATROL,8.96,False,5,
DUT-0187-038,P-0187,2026-02-07T09:00:00,2026-02-07,PATROL,11.21,False,3,
DUT-0187-039,P-0187,2026-02-08T09:00:00,2026-02-08,EMERGENCY,13.27,False,5,
DUT-0187-040,P-0187,2026-02-09T08:00:00,2026-02-09,PATROL,12.32,False,5,
DUT-0187-041,P-0187,2026-02-10T08:00:00,2026-02-10,TRAINING_SUPPORT,10.49,False,4,
DUT-0187-042,P-0187,2026-02-11T08:00:00,2026-02-11,PATROL,10.37,False,3,
DUT-0187-043,P-0187,2026-02-12T05:00:00,2026-02-12,TRAINING_SUPPORT,7.46,False,5,
DUT-0187-044,P-0187,2026-02-13T07:00:00,2026-02-13,PATROL,11.72,False,4,
DUT-0187-045,P-0187,2026-02-14T08:00:00,2026-02-14,PATROL,10.0,False,4,
DUT-0187-046,P-0187,2026-02-15T21:00:00,2026-02-15,TRAINING_SUPPORT,8.82,True,4,
DUT-0187-047,P-0187,2026-02-16T21:00:00,2026-02-16,TRAINING_SUPPORT,13.06,True,5,
DUT-0187-048,P-0187,2026-02-17T13:00:00,2026-02-17,PATROL,10.6,False,4,
DUT-0187-049,P-0187,2026-02-18T11:00:00,2026-02-18,DAY,9.57,False,4,
DUT-0187-050,P-0187,2026-02-19T07:00:00,2026-02-19,DAY,11.23,False,5,
DUT-0187-051,P-0187,2026-02-20T11:00:00,2026-02-20,TRAINING_SUPPORT,8.38,False,4,
DUT-0187-052,P-0187,2026-02-21T05:00:00,2026-02-21,PATROL,10.78,False,2,
DUT-0187-053,P-0187,2026-02-22T08:00:00,2026-02-22,PATROL,8.86,False,4,
DUT-0187-054,P-0187,2026-02-23T10:00:00,2026-02-23,PATROL,6.34,False,4,
DUT-0187-055,P-0187,2026-02-24T10:00:00,2026-02-24,PATROL,7.56,False,3,
DUT-0187-056,P-0187,2026-02-25T11:00:00,2026-02-25,PATROL,7.77,False,3,
DUT-0187-057,P-0187,2026-02-26T06:00:00,2026-02-26,TRAINING_SUPPORT,10.29,False,5,
DUT-0187-058,P-0187,2026-02-27T21:00:00,2026-02-27,EMERGENCY,10.96,True,4,
DUT-0187-059,P-0187,2026-02-28T06:00:00,2026-02-28,TRAINING_SUPPORT,9.89,False,3,
DUT-0187-060,P-0187,2026-03-01T07:00:00,2026-03-01,DAY,7.64,False,2,
DUT-0187-061,P-0187,2026-03-02T12:00:00,2026-03-02,PATROL,10.83,False,3,
DUT-0187-062,P-0187,2026-03-03T05:00:00,2026-03-03,PATROL,10.44,False,4,
DUT-0187-063,P-0187,2026-03-04T21:00:00,2026-03-04,NIGHT,13.27,True,3,
DUT-0187-064,P-0187,2026-03-05T21:00:00,2026-03-05,NIGHT,8.18,True,4,
DUT-0187-065,P-0187,2026-03-06T07:00:00,2026-03-06,DAY,12.59,False,3,
DUT-0187-066,P-0187,2026-03-07T12:00:00,2026-03-07,DAY,8.39,False,5,
DUT-0187-067,P-0187,2026-03-08T21:00:00,2026-03-08,PATROL,8.76,True,4,
DUT-0187-068,P-0187,2026-03-09T21:00:00,2026-03-09,EMERGENCY,13.39,True,5,
DUT-0187-069,P-0187,2026-03-10T09:00:00,2026-03-10,DAY,9.34,False,4,
DUT-0187-070,P-0187,2026-03-11T06:00:00,2026-03-11,DAY,10.96,False,3,
DUT-0187-071,P-0187,2026-03-12T12:00:00,2026-03-12,PATROL,11.33,False,5,
DUT-0187-072,P-0187,2026-03-13T21:00:00,2026-03-13,NIGHT,12.06,True,5,
DUT-0187-073,P-0187,2026-03-14T13:00:00,2026-03-14,TRAINING_SUPPORT,9.48,False,4,
DUT-0187-074,P-0187,2026-03-15T08:00:00,2026-03-15,DAY,11.33,False,4,
DUT-0187-075,P-0187,2026-03-16T10:00:00,2026-03-16,DAY,9.26,False,3,
DUT-0187-076,P-0187,2026-03-17T21:00:00,2026-03-17,NIGHT,10.06,True,5,
DUT-0187-077,P-0187,2026-03-18T09:00:00,2026-03-18,TRAINING_SUPPORT,8.89,False,3,
DUT-0187-078,P-0187,2026-03-19T11:00:00,2026-03-19,PATROL,10.26,False,4,
DUT-0187-079,P-0187,2026-03-20T07:00:00,2026-03-20,PATROL,8.61,False,4,
DUT-0187-080,P-0187,2026-03-21T08:00:00,2026-03-21,PATROL,9.03,False,4,
DUT-0187-081,P-0187,2026-03-22T06:00:00,2026-03-22,PATROL,7.71,False,4,
DUT-0187-082,P-0187,2026-03-23T08:00:00,2026-03-23,EMERGENCY,12.29,False,4,
DUT-0187-083,P-0187,2026-03-24T11:00:00,2026-03-24,DAY,11.53,False,5,
DUT-0187-084,P-0187,2026-03-25T11:00:00,2026-03-25,TRAINING_SUPPORT,11.41,False,4,
DUT-0187-085,P-0187,2026-03-26T13:00:00,2026-03-26,EMERGENCY,13.47,False,4,
DUT-0187-086,P-0187,2026-03-27T07:00:00,2026-03-27,PATROL,11.77,False,4,
DUT-0187-087,P-0187,2026-03-28T21:00:00,2026-03-28,NIGHT,5.72,True,4,
DUT-0187-088,P-0187,2026-03-29T13:00:00,2026-03-29,TRAINING_SUPPORT,13.36,False,4,
DUT-0187-089,P-0187,2026-03-30T21:00:00,2026-03-30,NIGHT,10.27,True,5,
DUT-0187-090,P-0187,2026-03-31T08:00:00,2026-03-31,DAY,9.83,False,5,
DUT-0187-091,P-0187,2026-04-01T08:00:00,2026-04-01,DAY,10.57,False,3,
DUT-0187-092,P-0187,2026-04-02T07:00:00,2026-04-02,DAY,9.44,False,5,
DUT-0187-093,P-0187,2026-04-03T07:00:00,2026-04-03,EMERGENCY,7.86,False,3,
DUT-0187-094,P-0187,2026-04-04T21:00:00,2026-04-04,NIGHT,9.2,True,5,
DUT-0187-095,P-0187,2026-04-05T09:00:00,2026-04-05,DAY,8.09,False,5,
DUT-0187-096,P-0187,2026-04-06T06:00:00,2026-04-06,TRAINING_SUPPORT,11.1,False,5,
DUT-0187-097,P-0187,2026-04-07T06:00:00,2026-04-07,PATROL,9.98,False,4,
DUT-0187-098,P-0187,2026-04-08T08:00:00,2026-04-08,PATROL,8.55,False,5,
DUT-0187-099,P-0187,2026-04-09T21:00:00,2026-04-09,NIGHT,8.83,True,3,
DUT-0187-100,P-0187,2026-04-10T08:00:00,2026-04-10,PATROL,9.01,False,4,
DUT-0187-101,P-0187,2026-04-11T13:00:00,2026-04-11,DAY,8.27,False,5,
DUT-0187-102,P-0187,2026-04-12T12:00:00,2026-04-12,EMERGENCY,13.66,False,5,
DUT-0187-103,P-0187,2026-04-13T09:00:00,2026-04-13,PATROL,10.88,False,5,
DUT-0187-104,P-0187,2026-04-14T21:00:00,2026-04-14,TRAINING_SUPPORT,12.14,True,5,
DUT-0187-105,P-0187,2026-04-15T09:00:00,2026-04-15,TRAINING_SUPPORT,11.42,False,4,
DUT-0187-106,P-0187,2026-04-16T21:00:00,2026-04-16,NIGHT,9.67,True,3,
DUT-0187-107,P-0187,2026-04-17T10:00:00,2026-04-17,DAY,11.95,False,3,
DUT-0187-108,P-0187,2026-04-18T11:00:00,2026-04-18,DAY,10.67,False,5,
DUT-0187-109,P-0187,2026-04-19T07:00:00,2026-04-19,PATROL,7.4,False,3,
DUT-0187-110,P-0187,2026-04-20T21:00:00,2026-04-20,TRAINING_SUPPORT,10.82,True,5,
DUT-0187-111,P-0187,2026-04-21T06:00:00,2026-04-21,PATROL,8.2,False,5,
DUT-0187-112,P-0187,2026-04-22T06:00:00,2026-04-22,PATROL,11.22,False,4,
DUT-0187-113,P-0187,2026-04-23T08:00:00,2026-04-23,PATROL,10.44,False,4,
DUT-0187-114,P-0187,2026-04-24T21:00:00,2026-04-24,NIGHT,9.09,True,3,
DUT-0187-115,P-0187,2026-04-25T05:00:00,2026-04-25,PATROL,12.38,False,4,
DUT-0187-116,P-0187,2026-04-26T07:00:00,2026-04-26,DAY,8.58,False,5,
DUT-0187-117,P-0187,2026-04-27T05:00:00,2026-04-27,DAY,13.44,False,4,
DUT-0187-118,P-0187,2026-04-28T08:00:00,2026-04-28,PATROL,9.88,False,4,
DUT-0187-119,P-0187,2026-04-29T21:00:00,2026-04-29,NIGHT,11.54,True,3,
DUT-0187-120,P-0187,2026-04-30T07:00:00,2026-04-30,PATROL,5.85,False,5,
DUT-0187-121,P-0187,2026-05-01T10:00:00,2026-05-01,PATROL,10.95,False,3,
DUT-0187-122,P-0187,2026-05-02T05:00:00,2026-05-02,TRAINING_SUPPORT,11.8,False,4,
DUT-0187-123,P-0187,2026-05-03T12:00:00,2026-05-03,PATROL,11.31,False,4,
DUT-0187-124,P-0187,2026-05-04T09:00:00,2026-05-04,DAY,9.58,False,3,
DUT-0187-125,P-0187,2026-05-05T13:00:00,2026-05-05,EMERGENCY,12.05,False,4,
DUT-0187-126,P-0187,2026-05-06T08:00:00,2026-05-06,PATROL,8.51,False,4,
DUT-0187-127,P-0187,2026-05-07T09:00:00,2026-05-07,PATROL,11.11,False,4,
DUT-0187-128,P-0187,2026-05-08T06:00:00,2026-05-08,PATROL,11.72,False,4,
DUT-0187-129,P-0187,2026-05-09T13:00:00,2026-05-09,PATROL,9.67,False,4,
DUT-0187-130,P-0187,2026-05-10T07:00:00,2026-05-10,DAY,11.83,False,5,
DUT-0187-131,P-0187,2026-05-11T21:00:00,2026-05-11,NIGHT,8.48,True,4,
DUT-0187-132,P-0187,2026-05-12T10:00:00,2026-05-12,EMERGENCY,8.13,False,4,
DUT-0187-133,P-0187,2026-05-13T21:00:00,2026-05-13,PATROL,9.23,True,5,
DUT-0187-134,P-0187,2026-05-14T21:00:00,2026-05-14,PATROL,9.61,True,3,
DUT-0187-135,P-0187,2026-05-15T09:00:00,2026-05-15,PATROL,10.37,False,4,
DUT-0187-136,P-0187,2026-05-16T10:00:00,2026-05-16,DAY,10.56,False,4,
DUT-0187-137,P-0187,2026-05-17T06:00:00,2026-05-17,DAY,11.72,False,3,
DUT-0187-138,P-0187,2026-05-18T13:00:00,2026-05-18,DAY,12.19,False,4,
DUT-0187-139,P-0187,2026-05-19T09:00:00,2026-05-19,DAY,9.13,False,4,
DUT-0187-140,P-0187,2026-05-20T08:00:00,2026-05-20,DAY,10.9,False,4,
DUT-0187-141,P-0187,2026-05-21T12:00:00,2026-05-21,PATROL,6.8,False,4,
DUT-0187-142,P-0187,2026-05-22T05:00:00,2026-05-22,PATROL,8.23,False,4,
DUT-0187-143,P-0187,2026-05-23T13:00:00,2026-05-23,DAY,10.58,False,4,
DUT-0187-144,P-0187,2026-05-24T21:00:00,2026-05-24,NIGHT,10.98,True,4,
DUT-0187-145,P-0187,2026-05-25T13:00:00,2026-05-25,DAY,12.62,False,5,
DUT-0187-146,P-0187,2026-05-26T21:00:00,2026-05-26,EMERGENCY,11.53,True,4,
DUT-0187-147,P-0187,2026-05-27T06:00:00,2026-05-27,EMERGENCY,9.68,False,3,
DUT-0187-148,P-0187,2026-05-28T13:00:00,2026-05-28,PATROL,8.01,False,5,
DUT-0187-149,P-0187,2026-05-29T21:00:00,2026-05-29,NIGHT,12.08,True,4,
DUT-0187-150,P-0187,2026-05-30T08:00:00,2026-05-30,DAY,9.2,False,5,
DUT-0187-151,P-0187,2026-05-31T07:00:00,2026-05-31,PATROL,8.46,False,5,
DUT-0187-152,P-0187,2026-06-01T21:00:00,2026-06-01,NIGHT,11.73,True,5,
DUT-0187-153,P-0187,2026-06-02T10:00:00,2026-06-02,PATROL,11.13,False,4,
DUT-0187-154,P-0187,2026-06-03T06:00:00,2026-06-03,PATROL,8.15,False,4,
DUT-0187-155,P-0187,2026-06-04T08:00:00,2026-06-04,DAY,11.25,False,3,
DUT-0187-156,P-0187,2026-06-05T12:00:00,2026-06-05,PATROL,13.04,False,5,
DUT-0187-157,P-0187,2026-06-06T08:00:00,2026-06-06,DAY,9.16,False,4,
DUT-0187-158,P-0187,2026-06-07T08:00:00,2026-06-07,DAY,9.83,False,4,
