incident_event_id,person_id,date,incident_type,intensity_level,recovery_requirement
INC-0257-048,P-0257,2026-02-17,EXTENDED_OPERATION,3,4.21
INC-0257-056,P-0257,2026-02-25,EMERGENCY_RESPONSE,5,6.28
INC-0257-122,P-0257,2026-05-02,HIGH_INTENSITY_OPERATION,5,7.71
INC-0257-134,P-0257,2026-05-14,EXTENDED_OPERATION,4,5.71
INC-0257-165,P-0257,2026-06-14,HIGH_INTENSITY_OPERATION,5,5.29
INC-0257-177,P-0257,2026-06-26,ROUTINE_OPERATION,5,5.06
INC-0258-022,P-0258,2026-01-22,HIGH_INTENSITY_OPERATION,4,4.37
INC-0258-055,P-0258,2026-02-24,HIGH_INTENSITY_OPERATION,5,5.98
INC-0258-061,P-0258,2026-03-02,HIGH_INTENSITY_OPERATION,3,3.93
INC-0258-074,P-0258,2026-03-15,HIGH_INTENSITY_OPERATION,3,3.56
INC-0258-088,P-0258,2026-03-29,HIGH_INTENSITY_OPERATION,4,4.95
INC-0258-146,P-0258,2026-05-26,HIGH_INTENSITY_OPERATION,4,5.11
INC-0259-022,P-0259,2026-01-22,EXTENDED_OPERATION,4,4.76
INC-0259-030,P-0259,2026-01-30,HIGH_INTENSITY_OPERATION,5,6.14
INC-0259-071,P-0259,2026-03-12,HIGH_INTENSITY_OPERATION,3,4.25
INC-0259-075,P-0259,2026-03-16,EMERGENCY_RESPONSE,4,4.41
INC-0259-078,P-0259,2026-03-19,EXTENDED_OPERATION,2,3.71
INC-0259-082,P-0259,2026-03-23,HIGH_INTENSITY_OPERATION,4,4.59
INC-0259-111,P-0259,2026-04-21,HIGH_INTENSITY_OPERATION,4,4.48
INC-0259-146,P-0259,2026-05-26,EMERGENCY_RESPONSE,4,5.55
INC-0259-150,P-0259,2026-05-30,HIGH_INTENSITY_OPERATION,5,4.88
INC-0259-156,P-0259,2026-06-05,HIGH_INTENSITY_OPERATION,5,5.93
INC-0259-166,P-0259,2026-06-15,EXTENDED_OPERATION,3,5.17
INC-0259-167,P-0259,2026-06-16,ROUTINE_OPERATION,2,2.61
INC-0259-172,P-0259,2026-06-21,EMERGENCY_RESPONSE,3,4.19
INC-0260-003,P-0260,2026-01-03,EMERGENCY_RESPONSE,4,5.0
INC-0260-025,P-0260,2026-01-25,ROUTINE_OPERATION,5,5.07
INC-0260-026,P-0260,2026-01-26,EXTENDED_OPERATION,3,4.74
INC-0260-035,P-0260,2026-02-04,HIGH_INTENSITY_OPERATION,5,5.37
INC-0260-048,P-0260,2026-02-17,ROUTINE_OPERATION,3,3.79
INC-0260-075,P-0260,2026-03-16,HIGH_INTENSITY_OPERATION,5,4.87
INC-0260-083,P-0260,2026-03-24,ROUTINE_OPERATION,3,5.19
INC-0260-094,P-0260,2026-04-04,HIGH_INTENSITY_OPERATION,4,4.84
INC-0260-116,P-0260,2026-04-26,HIGH_INTENSITY_OPERATION,5,6.48
INC-0260-150,P-0260,2026-05-30,ROUTINE_OPERATION,4,6.51
INC-0261-016,P-0261,2026-01-16,EXTENDED_OPERATION,4,5.1
INC-0261-117,P-0261,2026-04-27,EMERGENCY_RESPONSE,5,6.13
INC-0261-128,P-0261,2026-05-08,EMERGENCY_RESPONSE,5,6.36
INC-0261-130,P-0261,2026-05-10,HIGH_INTENSITY_OPERATION,5,5.71
INC-0261-132,P-0261,2026-05-12,EMERGENCY_RESPONSE,5,5.99
INC-0261-143,P-0261,2026-05-23,EXTENDED_OPERATION,4,5.32
INC-0261-147,P-0261,2026-05-27,HIGH_INTENSITY_OPERATION,5,5.77
INC-0262-004,P-0262,2026-01-04,EXTENDED_OPERATION,5,6.2
INC-0262-020,P-0262,2026-01-20,EMERGENCY_RESPONSE,5,5.71
INC-0262-027,P-0262,2026-01-27,HIGH_INTENSITY_OPERATION,5,6.46
INC-0262-031,P-0262,2026-01-31,HIGH_INTENSITY_OPERATION,5,6.24
INC-0262-051,P-0262,2026-02-20,ROUTINE_OPERATION,3,3.47
INC-0262-104,P-0262,2026-04-14,EMERGENCY_RESPONSE,5,7.37
INC-0262-111,P-0262,2026-04-21,EMERGENCY_RESPONSE,5,5.4
INC-0262-135,P-0262,2026-05-15,EXTENDED_OPERATION,5,7.23
INC-0262-176,P-0262,2026-06-25,EMERGENCY_RESPONSE,5,6.04
INC-0263-001,P-0263,2026-01-01,ROUTINE_OPERATION,5,6.39
INC-0263-020,P-0263,2026-01-20,EXTENDED_OPERATION,5,7.09
INC-0263-023,P-0263,2026-01-23,EMERGENCY_RESPONSE,5,5.91
INC-0263-038,P-0263,2026-02-07,EMERGENCY_RESPONSE,5,6.48
INC-0263-045,P-0263,2026-02-14,HIGH_INTENSITY_OPERATION,5,6.3
INC-0263-048,P-0263,2026-02-17,EMERGENCY_RESPONSE,5,5.2
INC-0263-077,P-0263,2026-03-18,HIGH_INTENSITY_OPERATION,2,3.41
INC-0263-082,P-0263,2026-03-23,HIGH_INTENSITY_OPERATION,5,6.18
INC-0263-086,P-0263,2026-03-27,EXTENDED_OPERATION,5,6.95
INC-0263-087,P-0263,2026-03-28,HIGH_INTENSITY_OPERATION,5,5.63
INC-0263-099,P-0263,2026-04-09,HIGH_INTENSITY_OPERATION,4,5.34
INC-0263-101,P-0263,2026-04-11,HIGH_INTENSITY_OPERATION,3,4.75
INC-0263-107,P-0263,2026-04-17,EMERGENCY_RESPONSE,5,6.0
INC-0263-130,P-0263,2026-05-10,EXTENDED_OPERATION,4,4.43
INC-0263-169,P-0263,2026-06-18,ROUTINE_OPERATION,5,6.36
INC-0263-173,P-0263,2026-06-22,EMERGENCY_RESPONSE,5,5.86
INC-0263-177,P-0263,2026-06-26,HIGH_INTENSITY_OPERATION,5,5.79
INC-0264-015,P-0264,2026-01-15,HIGH_INTENSITY_OPERATION,2,3.72
INC-0264-018,P-0264,2026-01-18,EMERGENCY_RESPONSE,4,4.86
INC-0264-022,P-0264,2026-01-22,HIGH_INTENSITY_OPERATION,4,3.77
INC-0264-035,P-0264,2026-02-04,HIGH_INTENSITY_OPERATION,3,4.56
INC-0264-041,P-0264,2026-02-10,EXTENDED_OPERATION,2,4.53
INC-0264-049,P-0264,2026-02-18,HIGH_INTENSITY_OPERATION,4,5.14
INC-0264-096,P-0264,2026-04-06,HIGH_INTENSITY_OPERATION,4,4.88
INC-0264-097,P-0264,2026-04-07,EMERGENCY_RESPONSE,5,5.79
INC-0264-122,P-0264,2026-05-02,ROUTINE_OPERATION,3,4.99
INC-0264-138,P-0264,2026-05-18,HIGH_INTENSITY_OPERATION,5,5.16
INC-0264-157,P-0264,2026-06-06,EXTENDED_OPERATION,4,4.68
INC-0265-023,P-0265,2026-01-23,HIGH_INTENSITY_OPERATION,4,4.79
INC-0265-047,P-0265,2026-02-16,EXTENDED_OPERATION,5,5.67
INC-0265-061,P-0265,2026-03-02,EMERGENCY_RESPONSE,5,5.8
INC-0265-063,P-0265,2026-03-04,HIGH_INTENSITY_OPERATION,3,4.95
INC-0265-073,P-0265,2026-03-14,EXTENDED_OPERATION,5,6.49
INC-0265-076,P-0265,2026-03-17,EXTENDED_OPERATION,5,5.85
INC-0265-077,P-0265,2026-03-18,ROUTINE_OPERATION,4,6.66
INC-0265-093,P-0265,2026-04-03,ROUTINE_OPERATION,3,4.31
INC-0265-094,P-0265,2026-04-04,ROUTINE_OPERATION,4,4.98
INC-0265-097,P-0265,2026-04-07,ROUTINE_OPERATION,5,6.23
INC-0265-101,P-0265,2026-04-11,HIGH_INTENSITY_OPERATION,3,4.3
INC-0265-114,P-0265,2026-04-24,EXTENDED_OPERATION,5,5.57
INC-0265-115,P-0265,2026-04-25,ROUTINE_OPERATION,3,4.82
INC-0265-164,P-0265,2026-06-13,ROUTINE_OPERATION,4,5.02
INC-0265-180,P-0265,2026-06-29,EMERGENCY_RESPONSE,4,5.37
INC-0266-002,P-0266,2026-01-02,ROUTINE_OPERATION,5,6.14
INC-0266-040,P-0266,2026-02-09,ROUTINE_OPERATION,5,5.84
INC-0266-044,P-0266,2026-02-13,ROUTINE_OPERATION,2,4.5
INC-0266-049,P-0266,2026-02-18,HIGH_INTENSITY_OPERATION,5,7.03
INC-0266-060,P-0266,2026-03-01,EXTENDED_OPERATION,4,5.63
INC-0266-065,P-0266,2026-03-06,ROUTINE_OPERATION,2,3.82
INC-0266-087,P-0266,2026-03-28,EMERGENCY_RESPONSE,5,6.01
INC-0266-103,P-0266,2026-04-13,ROUTINE_OPERATION,3,4.95
INC-0266-117,P-0266,2026-04-27,HIGH_INTENSITY_OPERATION,5,6.16
INC-0266-118,P-0266,2026-04-28,ROUTINE_OPERATION,4,4.59
INC-0266-129,P-0266,2026-05-09,HIGH_INTENSITY_OPERATION,4,4.29
INC-0266-153,P-0266,2026-06-02,ROUTINE_OPERATION,5,6.48
INC-0267-008,P-0267,2026-01-08,ROUTINE_OPERATION,3,5.28
INC-0267-071,P-0267,2026-03-12,EXTENDED_OPERATION,4,4.51
INC-0267-076,P-0267,2026-03-17,ROUTINE_OPERATION,4,4.63
INC-0267-152,P-0267,2026-06-01,HIGH_INTENSITY_OPERATION,4,4.84
INC-0267-158,P-0267,2026-06-07,ROUTINE_OPERATION,3,3.72
INC-0267-160,P-0267,2026-06-09,ROUTINE_OPERATION,3,4.25
INC-0269-021,P-0269,2026-01-21,ROUTINE_OPERATION,1,2.33
INC-0269-025,P-0269,2026-01-25,ROUTINE_OPERATION,4,4.81
INC-0269-026,P-0269,2026-01-26,EMERGENCY_RESPONSE,4,5.34
INC-0269-028,P-0269,2026-01-28,HIGH_INTENSITY_OPERATION,5,6.06
INC-0269-033,P-0269,2026-02-02,HIGH_INTENSITY_OPERATION,5,6.55
INC-0269-039,P-0269,2026-02-08,HIGH_INTENSITY_OPERATION,4,4.57
INC-0269-047,P-0269,2026-02-16,EXTENDED_OPERATION,4,4.63
INC-0269-088,P-0269,2026-03-29,ROUTINE_OPERATION,2,4.39
INC-0269-116,P-0269,2026-04-26,ROUTINE_OPERATION,4,3.53
INC-0269-155,P-0269,2026-06-04,HIGH_INTENSITY_OPERATION,4,5.34
INC-0269-166,P-0269,2026-06-15,EXTENDED_OPERATION,5,5.5
INC-0270-004,P-0270,2026-01-04,ROUTINE_OPERATION,4,5.69
INC-0270-009,P-0270,2026-01-09,EXTENDED_OPERATION,3,4.76
INC-0270-010,P-0270,2026-01-10,ROUTINE_OPERATION,5,6.44
INC-0270-038,P-0270,2026-02-07,EMERGENCY_RESPONSE,4,4.24
INC-0270-039,P-0270,2026-02-08,HIGH_INTENSITY_OPERATION,4,5.69
INC-0270-043,P-0270,2026-02-12,HIGH_INTENSITY_OPERATION,4,5.66
INC-0270-046,P-0270,2026-02-15,EXTENDED_OPERATION,5,6.07
INC-0270-058,P-0270,2026-02-27,ROUTINE_OPERATION,5,6.7
INC-0270-070,P-0270,2026-03-11,ROUTINE_OPERATION,2,4.47
INC-0270-083,P-0270,2026-03-24,ROUTINE_OPERATION,4,4.98
INC-0270-094,P-0270,2026-04-04,EMERGENCY_RESPONSE,3,5.5
INC-0270-105,P-0270,2026-04-15,ROUTINE_OPERATION,4,5.23
INC-0270-106,P-0270,2026-04-16,ROUTINE_OPERATION,5,5.33
INC-0270-159,P-0270,2026-06-08,ROUTINE_OPERATION,5,6.38
INC-0270-178,P-0270,2026-06-27,ROUTINE_OPERATION,4,5.69
INC-0271-018,P-0271,2026-01-18,EMERGENCY_RESPONSE,4,5.09
INC-0271-044,P-0271,2026-02-13,EXTENDED_OPERATION,5,6.21
INC-0271-046,P-0271,2026-02-15,HIGH_INTENSITY_OPERATION,5,5.81
INC-0271-052,P-0271,2026-02-21,HIGH_INTENSITY_OPERATION,5,5.62
INC-0271-058,P-0271,2026-02-27,EXTENDED_OPERATION,4,5.66
INC-0271-061,P-0271,2026-03-02,HIGH_INTENSITY_OPERATION,5,6.54
INC-0271-063,P-0271,2026-03-04,EMERGENCY_RESPONSE,4,6.07
INC-0271-066,P-0271,2026-03-07,EMERGENCY_RESPONSE,5,5.66
INC-0271-081,P-0271,2026-03-22,ROUTINE_OPERATION,5,5.64
INC-0271-082,P-0271,2026-03-23,EMERGENCY_RESPONSE,5,6.94
INC-0271-101,P-0271,2026-04-11,EMERGENCY_RESPONSE,5,4.31
INC-0271-146,P-0271,2026-05-26,EMERGENCY_RESPONSE,5,6.55
INC-0271-160,P-0271,2026-06-09,HIGH_INTENSITY_OPERATION,5,6.2
INC-0272-031,P-0272,2026-01-31,ROUTINE_OPERATION,3,4.64
INC-0272-090,P-0272,2026-03-31,HIGH_INTENSITY_OPERATION,3,4.62
INC-0272-158,P-0272,2026-06-07,HIGH_INTENSITY_OPERATION,5,6.03
INC-0273-010,P-0273,2026-01-10,HIGH_INTENSITY_OPERATION,4,5.09
INC-0273-116,P-0273,2026-04-26,HIGH_INTENSITY_OPERATION,5,6.21
INC-0273-122,P-0273,2026-05-02,ROUTINE_OPERATION,3,5.02
INC-0273-144,P-0273,2026-05-24,ROUTINE_OPERATION,1,2.93
INC-0274-016,P-0274,2026-01-16,EMERGENCY_RESPONSE,5,6.18
INC-0274-052,P-0274,2026-02-21,HIGH_INTENSITY_OPERATION,3,5.17
INC-0274-069,P-0274,2026-03-10,ROUTINE_OPERATION,3,4.59
INC-0274-077,P-0274,2026-03-18,EXTENDED_OPERATION,4,5.47
INC-0274-090,P-0274,2026-03-31,EMERGENCY_RESPONSE,5,5.52
INC-0274-128,P-0274,2026-05-08,HIGH_INTENSITY_OPERATION,4,5.15
INC-0274-140,P-0274,2026-05-20,HIGH_INTENSITY_OPERATION,3,4.15
INC-0275-006,P-0275,2026-01-06,HIGH_INTENSITY_OPERATION,5,6.24
INC-0275-010,P-0275,2026-01-10,ROUTINE_OPERATION,1,3.53
INC-0275-038,P-0275,2026-02-07,HIGH_INTENSITY_OPERATION,5,5.81
INC-0275-108,P-0275,2026-04-18,ROUTINE_OPERATION,4,4.36
INC-0275-126,P-0275,2026-05-06,EMERGENCY_RESPONSE,3,5.15
INC-0276-002,P-0276,2026-01-02,EMERGENCY_RESPONSE,5,5.34
INC-0276-005,P-0276,2026-01-05,EMERGENCY_RESPONSE,5,6.07
INC-0276-021,P-0276,2026-01-21,ROUTINE_OPERATION,2,3.65
INC-0276-042,P-0276,2026-02-11,EXTENDED_OPERATION,3,4.08
INC-0276-044,P-0276,2026-02-13,EXTENDED_OPERATION,5,6.34
INC-0276-048,P-0276,2026-02-17,ROUTINE_OPERATION,3,5.01
INC-0276-053,P-0276,2026-02-22,HIGH_INTENSITY_OPERATION,4,5.64
INC-0276-067,P-0276,2026-03-08,ROUTINE_OPERATION,5,5.82
INC-0276-070,P-0276,2026-03-11,EMERGENCY_RESPONSE,4,4.78
INC-0276-098,P-0276,2026-04-08,EMERGENCY_RESPONSE,5,5.96
INC-0276-113,P-0276,2026-04-23,HIGH_INTENSITY_OPERATION,3,4.01
INC-0276-137,P-0276,2026-05-17,EMERGENCY_RESPONSE,5,6.78
INC-0276-148,P-0276,2026-05-28,HIGH_INTENSITY_OPERATION,5,7.38
INC-0276-180,P-0276,2026-06-29,HIGH_INTENSITY_OPERATION,5,4.96
INC-0277-037,P-0277,2026-02-06,HIGH_INTENSITY_OPERATION,5,6.23
INC-0277-065,P-0277,2026-03-06,ROUTINE_OPERATION,4,5.64
INC-0277-136,P-0277,2026-05-16,EMERGENCY_RESPONSE,3,4.24
INC-0278-006,P-0278,2026-01-06,ROUTINE_OPERATION,5,6.01
INC-0278-042,P-0278,2026-02-11,HIGH_INTENSITY_OPERATION,2,4.72
INC-0278-054,P-0278,2026-02-23,HIGH_INTENSITY_OPERATION,4,5.66
INC-0278-109,P-0278,2026-04-19,HIGH_INTENSITY_OPERATION,5,5.8
INC-0278-131,P-0278,2026-05-11,EMERGENCY_RESPONSE,2,3.0
INC-0278-135,P-0278,2026-05-15,HIGH_INTENSITY_OPERATION,4,4.79
INC-0278-138,P-0278,2026-05-18,EXTENDED_OPERATION,5,5.51
INC-0278-170,P-0278,2026-06-19,ROUTINE_OPERATION,1,3.29
INC-0279-024,P-0279,2026-01-24,HIGH_INTENSITY_OPERATION,5,6.1
INC-0279-052,P-0279,2026-02-21,ROUTINE_OPERATION,5,6.25
INC-0279-074,P-0279,2026-03-15,HIGH_INTENSITY_OPERATION,5,6.5
INC-0279-121,P-0279,2026-05-01,HIGH_INTENSITY_OPERATION,5,6.25
INC-0279-127,P-0279,2026-05-07,HIGH_INTENSITY_OPERATION,4,4.36
INC-0279-142,P-0279,2026-05-22,ROUTINE_OPERATION,5,6.3
INC-0279-143,P-0279,2026-05-23,ROUTINE_OPERATION,4,4.15
INC-0279-170,P-0279,2026-06-19,HIGH_INTENSITY_OPERATION,2,4.33
INC-0279-175,P-0279,2026-06-24,EXTENDED_OPERATION,5,5.75
INC-0280-071,P-0280,2026-03-12,ROUTINE_OPERATION,3,4.17
INC-0280-076,P-0280,2026-03-17,ROUTINE_OPERATION,3,4.98
INC-0280-158,P-0280,2026-06-07,ROUTINE_OPERATION,4,4.96
INC-0281-105,P-0281,2026-04-15,HIGH_INTENSITY_OPERATION,3,4.78
INC-0281-162,P-0281,2026-06-11,ROUTINE_OPERATION,3,5.49
INC-0282-012,P-0282,2026-01-12,ROUTINE_OPERATION,2,3.99
INC-0282-016,P-0282,2026-01-16,ROUTINE_OPERATION,3,4.31
INC-0282-059,P-0282,2026-02-28,ROUTINE_OPERATION,3,4.9
INC-0282-105,P-0282,2026-04-15,ROUTINE_OPERATION,3,5.81
INC-0282-142,P-0282,2026-05-22,EMERGENCY_RESPONSE,1,3.07
INC-0282-156,P-0282,2026-06-05,HIGH_INTENSITY_OPERATION,2,3.35
INC-0282-162,P-0282,2026-06-11,ROUTINE_OPERATION,1,2.37
INC-0282-175,P-0282,2026-06-24,EMERGENCY_RESPONSE,1,2.94
INC-0282-180,P-0282,2026-06-29,EXTENDED_OPERATION,3,4.47
INC-0283-023,P-0283,2026-01-23,EXTENDED_OPERATION,5,5.99
INC-0283-034,P-0283,2026-02-03,ROUTINE_OPERATION,4,4.64
INC-0283-048,P-0283,2026-02-17,HIGH_INTENSITY_OPERATION,5,6.25
INC-0283-051,P-0283,2026-02-20,ROUTINE_OPERATION,4,5.34
INC-0283-053,P-0283,2026-02-22,ROUTINE_OPERATION,5,6.1
INC-0283-070,P-0283,2026-03-11,EMERGENCY_RESPONSE,5,5.05
INC-0283-074,P-0283,2026-03-15,ROUTINE_OPERATION,5,6.14
INC-0283-076,P-0283,2026-03-17,HIGH_INTENSITY_OPERATION,4,4.28
INC-0283-081,P-0283,2026-03-22,ROUTINE_OPERATION,4,6.03
INC-0283-103,P-0283,2026-04-13,EXTENDED_OPERATION,4,4.63
INC-0283-161,P-0283,2026-06-10,EXTENDED_OPERATION,4,5.76
INC-0283-169,P-0283,2026-06-18,HIGH_INTENSITY_OPERATION,5,5.23
INC-0284-002,P-0284,2026-01-02,HIGH_INTENSITY_OPERATION,4,5.22
INC-0284-008,P-0284,2026-01-08,EXTENDED_OPERATION,5,6.34
INC-0284-011,P-0284,2026-01-11,HIGH_INTENSITY_OPERATION,5,6.17
INC-0284-044,P-0284,2026-02-13,HIGH_INTENSITY_OPERATION,5,6.15
INC-0284-046,P-0284,2026-02-15,HIGH_INTENSITY_OPERATION,5,6.58
INC-0284-057,P-0284,2026-02-26,HIGH_INTENSITY_OPERATION,5,6.99
INC-0284-060,P-0284,2026-03-01,EMERGENCY_RESPONSE,5,6.4
INC-0284-067,P-0284,2026-03-08,EMERGENCY_RESPONSE,3,4.13
INC-0284-068,P-0284,2026-03-09,EXTENDED_OPERATION,5,7.12
INC-0284-093,P-0284,2026-04-03,ROUTINE_OPERATION,5,6.57
INC-0284-103,P-0284,2026-04-13,EMERGENCY_RESPONSE,5,6.03
INC-0284-113,P-0284,2026-04-23,HIGH_INTENSITY_OPERATION,3,3.5
INC-0284-117,P-0284,2026-04-27,ROUTINE_OPERATION,5,5.83
INC-0284-127,P-0284,2026-05-07,EMERGENCY_RESPONSE,5,6.06
INC-0284-140,P-0284,2026-05-20,EXTENDED_OPERATION,4,5.36
INC-0284-144,P-0284,2026-05-24,EXTENDED_OPERATION,4,5.36
INC-0284-156,P-0284,2026-06-05,HIGH_INTENSITY_OPERATION,5,6.76
INC-0284-171,P-0284,2026-06-20,ROUTINE_OPERATION,4,5.19
INC-0284-175,P-0284,2026-06-24,HIGH_INTENSITY_OPERATION,5,6.05
INC-0285-004,P-0285,2026-01-04,EXTENDED_OPERATION,4,5.49
INC-0285-009,P-0285,2026-01-09,HIGH_INTENSITY_OPERATION,4,5.11
INC-0285-032,P-0285,2026-02-01,EXTENDED_OPERATION,5,7.11
INC-0285-044,P-0285,2026-02-13,EMERGENCY_RESPONSE,3,4.48
INC-0285-048,P-0285,2026-02-17,ROUTINE_OPERATION,5,6.31
INC-0285-071,P-0285,2026-03-12,ROUTINE_OPERATION,2,4.53
INC-0285-078,P-0285,2026-03-19,HIGH_INTENSITY_OPERATION,5,6.27
INC-0285-079,P-0285,2026-03-20,EXTENDED_OPERATION,4,5.02
INC-0285-128,P-0285,2026-05-08,ROUTINE_OPERATION,3,5.97
INC-0285-133,P-0285,2026-05-13,HIGH_INTENSITY_OPERATION,5,6.14
INC-0285-144,P-0285,2026-05-24,ROUTINE_OPERATION,3,3.76
INC-0285-168,P-0285,2026-06-17,ROUTINE_OPERATION,4,5.51
INC-0285-173,P-0285,2026-06-22,HIGH_INTENSITY_OPERATION,2,2.64
INC-0285-174,P-0285,2026-06-23,ROUTINE_OPERATION,1,3.07
INC-0285-175,P-0285,2026-06-24,ROUTINE_OPERATION,5,6.13
INC-0285-180,P-0285,2026-06-29,HIGH_INTENSITY_OPERATION,5,6.21
INC-0286-015,P-0286,2026-01-15,HIGH_INTENSITY_OPERATION,5,6.83
INC-0286-055,P-0286,2026-02-24,ROUTINE_OPERATION,5,6.17
INC-0286-068,P-0286,2026-03-09,ROUTINE_OPERATION,3,3.97
INC-0286-078,P-0286,2026-03-19,HIGH_INTENSITY_OPERATION,4,5.08
INC-0286-098,P-0286,2026-04-08,HIGH_INTENSITY_OPERATION,5,5.53
INC-0286-106,P-0286,2026-04-16,EMERGENCY_RESPONSE,5,6.31
INC-0286-130,P-0286,2026-05-10,HIGH_INTENSITY_OPERATION,3,5.2
INC-0286-132,P-0286,2026-05-12,HIGH_INTENSITY_OPERATION,4,4.63
INC-0286-159,P-0286,2026-06-08,ROUTINE_OPERATION,2,3.28
INC-0286-168,P-0286,2026-06-17,ROUTINE_OPERATION,5,6.32
INC-0286-171,P-0286,2026-06-20,EMERGENCY_RESPONSE,4,4.18
INC-0286-172,P-0286,2026-06-21,ROUTINE_OPERATION,3,4.4
INC-0287-031,P-0287,2026-01-31,HIGH_INTENSITY_OPERATION,1,2.71
INC-0287-090,P-0287,2026-03-31,ROUTINE_OPERATION,2,3.27
INC-0287-095,P-0287,2026-04-05,ROUTINE_OPERATION,2,4.48
INC-0287-097,P-0287,2026-04-07,ROUTINE_OPERATION,2,4.3
INC-0288-027,P-0288,2026-01-27,ROUTINE_OPERATION,1,3.07
INC-0288-042,P-0288,2026-02-11,HIGH_INTENSITY_OPERATION,2,4.19
INC-0288-049,P-0288,2026-02-18,ROUTINE_OPERATION,4,5.16
INC-0288-051,P-0288,2026-02-20,EMERGENCY_RESPONSE,4,5.6
INC-0288-072,P-0288,2026-03-13,ROUTINE_OPERATION,3,4.43
INC-0288-104,P-0288,2026-04-14,HIGH_INTENSITY_OPERATION,3,4.66
INC-0289-003,P-0289,2026-01-03,EXTENDED_OPERATION,3,4.99
INC-0289-016,P-0289,2026-01-16,EMERGENCY_RESPONSE,4,5.73
INC-0289-033,P-0289,2026-02-02,ROUTINE_OPERATION,5,5.38
INC-0289-036,P-0289,2026-02-05,EMERGENCY_RESPONSE,3,4.08
INC-0289-051,P-0289,2026-02-20,ROUTINE_OPERATION,5,5.99
INC-0289-056,P-0289,2026-02-25,EMERGENCY_RESPONSE,5,5.37
INC-0289-064,P-0289,2026-03-05,ROUTINE_OPERATION,5,5.81
INC-0289-080,P-0289,2026-03-21,HIGH_INTENSITY_OPERATION,4,4.71
INC-0289-094,P-0289,2026-04-04,HIGH_INTENSITY_OPERATION,5,6.3
INC-0289-100,P-0289,2026-04-10,ROUTINE_OPERATION,5,6.36
INC-0289-111,P-0289,2026-04-21,HIGH_INTENSITY_OPERATION,5,6.87
INC-0289-114,P-0289,2026-04-24,HIGH_INTENSITY_OPERATION,5,6.51
INC-0289-118,P-0289,2026-04-28,EXTENDED_OPERATION,5,6.54
INC-0289-120,P-0289,2026-04-30,HIGH_INTENSITY_OPERATION,3,4.84
INC-0289-124,P-0289,2026-05-04,HIGH_INTENSITY_OPERATION,5,6.06
INC-0289-128,P-0289,2026-05-08,HIGH_INTENSITY_OPERATION,4,6.01
INC-0289-142,P-0289,2026-05-22,HIGH_INTENSITY_OPERATION,4,4.96
INC-0289-161,P-0289,2026-06-10,HIGH_INTENSITY_OPERATION,5,6.6
INC-0289-165,P-0289,2026-06-14,EXTENDED_OPERATION,5,6.44
INC-0290-001,P-0290,2026-01-01,ROUTINE_OPERATION,3,4.44
INC-0290-017,P-0290,2026-01-17,ROUTINE_OPERATION,2,4.65
INC-0290-022,P-0290,2026-01-22,EMERGENCY_RESPONSE,5,6.28
INC-0290-052,P-0290,2026-02-21,EMERGENCY_RESPONSE,5,6.05
INC-0290-076,P-0290,2026-03-17,EMERGENCY_RESPONSE,5,5.28
INC-0290-081,P-0290,2026-03-22,EXTENDED_OPERATION,5,5.39
INC-0290-122,P-0290,2026-05-02,ROUTINE_OPERATION,2,4.06
INC-0290-162,P-0290,2026-06-11,ROUTINE_OPERATION,5,6.1
INC-0290-179,P-0290,2026-06-28,EMERGENCY_RESPONSE,5,6.28
INC-0291-025,P-0291,2026-01-25,HIGH_INTENSITY_OPERATION,4,5.17
INC-0291-054,P-0291,2026-02-23,EMERGENCY_RESPONSE,4,6.36
INC-0292-011,P-0292,2026-01-11,ROUTINE_OPERATION,5,7.66
INC-0292-018,P-0292,2026-01-18,EMERGENCY_RESPONSE,5,5.06
INC-0292-037,P-0292,2026-02-06,HIGH_INTENSITY_OPERATION,5,6.38
INC-0292-054,P-0292,2026-02-23,ROUTINE_OPERATION,4,6.15
INC-0292-064,P-0292,2026-03-05,HIGH_INTENSITY_OPERATION,5,5.94
INC-0292-077,P-0292,2026-03-18,ROUTINE_OPERATION,4,5.97
INC-0292-081,P-0292,2026-03-22,EXTENDED_OPERATION,3,4.2
INC-0292-084,P-0292,2026-03-25,ROUTINE_OPERATION,3,5.32
INC-0292-093,P-0292,2026-04-03,HIGH_INTENSITY_OPERATION,3,4.35
INC-0292-116,P-0292,2026-04-26,HIGH_INTENSITY_OPERATION,2,4.06
INC-0292-128,P-0292,2026-05-08,HIGH_INTENSITY_OPERATION,3,4.25
INC-0293-011,P-0293,2026-01-11,EMERGENCY_RESPONSE,4,5.37
INC-0293-013,P-0293,2026-01-13,HIGH_INTENSITY_OPERATION,4,5.59
INC-0293-015,P-0293,2026-01-15,EMERGENCY_RESPONSE,4,5.91
INC-0293-019,P-0293,2026-01-19,EMERGENCY_RESPONSE,5,6.12
INC-0293-025,P-0293,2026-01-25,EMERGENCY_RESPONSE,5,5.58
INC-0293-033,P-0293,2026-02-02,HIGH_INTENSITY_OPERATION,4,5.31
INC-0293-038,P-0293,2026-02-07,EMERGENCY_RESPONSE,4,5.44
INC-0293-062,P-0293,2026-03-03,EXTENDED_OPERATION,5,7.51
INC-0293-073,P-0293,2026-03-14,EXTENDED_OPERATION,4,4.48
INC-0293-093,P-0293,2026-04-03,EMERGENCY_RESPONSE,5,5.9
INC-0293-100,P-0293,2026-04-10,HIGH_INTENSITY_OPERATION,5,5.62
